,word
1253,بیان شدن
1254,بیان فرمودن
1255,بیان نمودن
1256,بیان کردن
1257,بیان کندن
1258,بیتوته کردن
1259,بیداد کردن
1260,بیدار شدن
1261,بیدار شستن
1262,بیدار ماندن
1263,بیدار کردن
1264,بیراه گفتن
1265,بیراهه رستن
1266,بیراهه رفتن
1267,بیرون آمدن
1268,بیرون آوردن
1269,بیرون انداختن
1270,بیرون بردن
1271,بیرون راندن
1272,بیرون رفتن
1273,بیرون رودن
1274,بیرون ریختن
1275,بیرون زدن
1276,بیرون شدن
1277,بیرون فرستادن
1278,بیرون می‌آیندن
1279,بیرون نبردن
1280,بیرون ندن
1281,بیرون کردن
1282,بیرون کشیدن
1283,بیزار بودن
1284,بیزار شدن
1285,بیشتر خواستن
1286,بیشتر شدن
1287,بیشتر کردن
1288,بیشتر کن
1289,بیشتر کندن
1290,بیعت بکندن
1291,بیعت نکندن
1292,بیعت کردن
1293,بیعت کندن
1294,بیعت گرفتن
1295,بیم دادن
1296,بیم داشتن
1297,بیم کردن
1298,بیمار بودن
1299,بیمار شدن
1300,بیمار کردن
1301,بیماری داشتن
1302,بیمه شدن
1303,بیمه کردن
1304,بینایی داشتن
1305,بین‌المللی کردن
1306,بین‌المللی کن
1307,بیهوده باشدن
1308,بیهوده بودن
1309,بیهوده شدن
1310,بیهوش شدن
1311,بیکار بودن
1312,بیکار شدن
1313,بیگانه بودن
1314,بیگانگی کردن
1315,بی‌آلایش بودن
1316,بی‌اثر شدن
1317,بی‌اثر کردن
1318,بی‌احترامی کردن
1319,بی‌احتیاطی کردن
1320,بی‌ارزش شدن
1321,بی‌اطلاع باشدن
1322,بی‌اطلاع بودن
1323,بی‌اعتبار شدن
1324,بی‌اعتبار کردن
1325,بی‌اعتنا بودن
1326,بی‌اعتنایی کردن
1327,بی‌باک باشدن
1328,بی‌بهره بودن
1329,بی‌بهره شدن
1330,بی‌تاب بودن
1331,بی‌تاب شدن
1332,بی‌تاب کردن
1333,بی‌تفاوت باشدن
1334,بی‌تفاوت شدن
1335,بی‌توجه باشدن
1336,بی‌توجه بودن
1337,بی‌توجهی کردن
1338,بی‌توجه‌شده‌اندن
1339,بی‌ثبات کردن
1340,بی‌ثمر بودن
1341,بی‌ثمر شدن
1342,بی‌ثمر ماندن
1343,بی‌حاصل ماندن
1344,بی‌حس شدن
1345,بی‌حیثیت شدن
1346,بی‌خانمان شدن
1347,بی‌خانمان کردن
1348,بی‌خانمان‌شده‌اندن
1349,بی‌خبر بودن
1350,بی‌خبر نبودن
1351,بی‌رمق شدن
1352,بی‌رنگ شدن
1353,بی‌ریخت کردن
1354,بی‌طاقت شدن
1355,بی‌علاقه بودن
1356,بی‌فایده بودن
1357,بی‌قرار بودن
1358,بی‌قرار شدن
1359,بی‌نتیجه بودن
1360,بی‌نتیجه ماندن
1361,بی‌نصیب بودن
1362,بی‌نصیب نبودن
1363,بی‌نصیب گذاشتن
1364,بی‌نیاز شدن
1365,بی‌نیاز کردن
1366,بی‌نیاز کندن
1367,بی‌وفایی کردن
1368,بی‌پرده بودن
1369,بی‌گناه دانستن
1370,تا خوردن
1371,تا شدن
1372,تاب آوردن
1373,تاب خوردن
1374,تابیده شدن
1375,تاثیر داشتن
1376,تاثیر نپذیرفتن
1377,تاثیر پذیرفتن
1378,تاثیر گذاردن
1379,تاثیر گذاشتن
1380,تاثیر گرفتن
1381,تاثیرگذار باشدن
1382,تاثیرگذار بودن
1383,تاخیر افتادن
1384,تاخیر انداختن
1385,تار شدن
1386,تار کردن
1387,تاراج شدن
1388,تارومار کردن
1389,تاریک شدن
1390,تاریک کردن
1391,تازه باشدن
1392,تازه بودن
1393,تازه شدن
1394,تازه کار بودن
1395,تازه کردن
1396,تازگی داشتن
1397,تازیانه زدن
1398,تاسف خوردن
1399,تاسیس شدن
1400,تاسیس نهادن
1401,تاسیس کردن
1402,تاسیس کندن
1403,تالیف شدن
1404,تامل کردن
1405,تامین شدن
1406,تامین کردن
1407,تامین کندن
1408,تاول نزندن
1409,تاکید داشتن
1410,تاکید نمودن
1411,تاکید ورزیدن
1412,تاکید کردن
1413,تاکید کندن
1414,تایپ کردن
1415,تایید شدن
1416,تایید کردن
1417,تایید کندن
1418,تبادل کردن
1419,تباه ساختن
1420,تباه شدن
1421,تباه کردن
1422,تباه گشتن
1423,تبحر داشتن
1424,تبحر یافتن
1425,تبخیر شدن
1426,تبدیل ساختن
1427,تبدیل شدن
1428,تبدیل نکندن
1429,تبدیل کردن
1430,تبدیل کندن
1431,تبدیل یافتن
1432,تبدیل‌نشده‌اندن
1433,تبر زدن
1434,تبری جستن
1435,تبری کندن
1436,تبریک گفتن
1437,تبسم کردن
1438,تبعیت کردن
1439,تبعیت کندن
1440,تبعید کردن
1441,تبلور یافتن
1442,تبلیغ کردن
1443,تبلیغ کندن
1444,تبلیغات کردن
1445,تبیین کردن
1446,تبیین کندن
1447,تثبیت شدن
1448,تثبیت کردن
1449,تثبیت کندن
1450,تجارت کردن
1451,تجاوز نکندن
1452,تجاوز کردن
1453,تجاوز کندن
1454,تجدید شدن
1455,تجدید نظر بکنیدن
1456,تجدید نظر بکنیمن
1457,تجدید نظر می‌کنندن
1458,تجدید نظر نکندن
1459,تجدید نظر کندن
1460,تجدید نظر کنمن
1461,تجدید نظر کنندن
1462,تجدید نظر کنیمن
1463,تجدید کردن
1464,تجربه داشتن
1465,تجربه کردن
1466,تجربه کندن
1467,تجرید کردن
1468,تجزیه شدن
1469,تجزیه کردن
1470,تجسم بخشیدن
1471,تجسم کردن
1472,تجسم کندن
1473,تجسم یافتن
1474,تجلی پیدا می‌کندن
1475,تجلی پیدا کندن
1476,تجلی کردن
1477,تجلی یافتن
1478,تجلیل کردن
1479,تجلیل کندن
1480,تجمع کردن
1481,تجهیز شدن
1482,تجهیز کردن
1483,تجهیز کندن
1484,تجویز نکندن
1485,تجویز کردن
1486,تجویز کندن
1487,تحت تعقیب قرار دهدن
1488,تحت فشار قرار دادن
1489,تحت فشار قرار دهدن
1490,تحت نظر داریمن
1491,تحرک کردن
1492,تحریر شدن
1493,تحریف کردن
1494,تحریم فرمودن
1495,تحریم کردن
1496,تحریم کندن
1497,تحریک کردن
1498,تحریک کندن
1499,تحسین کردن
1500,تحسین گفتن
1501,تحصن کردن
1502,تحصیل شدن
1503,تحصیل کردن
1504,تحصیل کندن
1505,تحصیل‌شده‌اندن
1506,تحقق بخشدن
1507,تحقق بخشیدن
1508,تحقق نیافتن
1509,تحقق پذیرفتن
1510,تحقق پیدا بکندن
1511,تحقق پیدا می‌کندن
1512,تحقق پیدا نمی‌کندن
1513,تحقق پیدا نکندن
1514,تحقق پیدا کردن
1515,تحقق پیدا کندن
1516,تحقق یافتن
1517,تحقیر شدن
1518,تحقیر کردن
1519,تحقیر کندن
1520,تحقیق کردن
1521,تحقیق کندن
1522,تحلیل بردن
1523,تحلیل دادن
1524,تحلیل رفتن
1525,تحلیل می‌فرماییدن
1526,تحلیل کردن
1527,تحلیل کندن
1528,تحمل داشتن
1529,تحمل نکندن
1530,تحمل کردن
1531,تحمل کن
1532,تحمل کندن
1533,تحمیل نکندن
1534,تحمیل کردن
1535,تحمیل کندن
1536,تحول پیدا می‌کندن
1537,تحول پیدا نکردن
1538,تحول پیدا کردن
1539,تحول پیدا کندن
1540,تحول یافتن
1541,تحویل دادن
1542,تحویل گرفتن
1543,تحکم کردن
1544,تحکیم بخشدن
1545,تحکیم بخشیدن
1546,تحکیم شدن
1547,تحکیم یافتن
1548,تحیت گفتن
1549,تخته کردن
1550,تخریب نکردن
1551,تخریب کردن
1552,تخصص داشتن
1553,تخصیص دادن
1554,تخصیص پیدا می‌کندن
1555,تخصیص یافتن
1556,تخطی کردن
1557,تخفیف دادن
1558,تخفیف یافتن
1559,تخلص کردن
1560,تخلف بکندن
1561,تخلف نکردن
1562,تخلف کردن
1563,تخلیه شدن
1564,تخلیه کردن
1565,تخلیه کندن
1566,تخم گذاشتن
1567,تخمین زدن
1568,تخیل کردن
1569,تداخل کردن
1570,تداخل کندن
1571,تدارک ببیندن
1572,تدارک دیدن
1573,تدارک ندیدن
1574,تدارک کردن
1575,تدارک کندن
1576,تداعی شدن
1577,تداعی کردن
1578,تداوم بخشدن
1579,تداوم بخشیدن
1580,تداوم دادن
1581,تداوم داشتن
1582,تداوم پیدا بکندن
1583,تداوم یافتن
1584,تدبر کردن
1585,تدبیر کردن
1586,تدبیر کندن
1587,تدریس کردن
1588,تدوین شدن
1589,تدوین کردن
1590,تدوین کندن
1591,تدوین‌نشده‌بودن
1592,تذکر دادن
1593,تر کردن
1594,تراز شدن
1595,تراش خوردن
1596,تراشیده شدن
1597,ترانزیت کردن
1598,تراوش کردن
1599,تربیت شدن
1600,تربیت کردن
1601,تربیت کندن
1602,ترتیب دادن
1603,ترتیب یافتن
1604,ترجمه شدن
1605,ترجمه کردن
1606,ترجمه کندن
1607,ترجیح دادن
1608,ترجیح داشتن
1609,ترحم کردن
1610,تردد داشتن
1611,تردد کردن
1612,تردید داشتن
1613,تردید کردن
1614,تردید کندن
1615,ترسناک بودن
1616,ترسو بودن
1617,ترسیم بکندن
1618,ترسیم شدن
1619,ترسیم نمودن
1620,ترسیم کردن
1621,ترسیم کندن
1622,ترش شدن
1623,ترشح کردن
1624,ترشی انداختن
1625,ترغیب شدن
1626,ترغیب کردن
1627,ترغیب کندن
1628,ترفیع دادن
1629,ترقی دادن
1630,ترقی نمودن
1631,ترقی کردن
1632,ترقی یافتن
1633,ترمز بریدن
1634,ترمز کردن
1635,ترمیم شدن
1636,ترمیم نشدن
1637,ترمیم کردن
1638,ترمیم کندن
1639,ترور کردن
1640,ترور کندن
1641,ترویج دادن
1642,ترویج شدن
1643,ترویج کردن
1644,ترک خوردن
1645,ترک نمودن
1646,ترک نکندن
1647,ترک کردن
1648,ترک کندن
1649,ترک گفتن
1650,ترکیب شدن
1651,ترکیب کردن
1652,تزریق کردن
1653,تزریق کندن
1654,تزکیه کردن
1655,تزیین شدن
1656,تزیین کردن
1657,تست کن
1658,تست گرفتن
1659,تسخیر شدن
1660,تسخیر کردن
1661,تسخیر کندن
1662,تسری دادن
1663,تسری یافتن
1664,تسریع شدن
1665,تسریع کردن
1666,تسریع کندن
1667,تسلط داشتن
1668,تسلط پیدا نکندن
1669,تسلط پیدا کردندن
1670,تسلط یافتن
1671,تسلی بخشیدن
1672,تسلی دادن
1673,تسلیت گفتن
1674,تسلیم داشتن
1675,تسلیم شدن
1676,تسلیم کردن
1677,تسلیم کندن
1678,تسهیل شدن
1679,تسهیل کردن
1680,تسهیل کندن
1681,تسویه شدن
1682,تسکین بخشیدن
1683,تسکین دادن
1684,تسکین یافتن
1685,تشبیه کردن
1686,تشخیص دادن
1687,تشدید شدن
1688,تشدید کردن
1689,تشدید کندن
1690,تشدید یافتن
1691,تشریح کردن
1692,تشریح کندن
1693,تشریف آوردن
1694,تشریف بردن
1695,تشریف داشتن
1696,تشفی پیدا می‌کندن
1697,تشنه شدن
1698,تشنه شستن
1699,تشویش کردن
1700,تشویق شدن
1701,تشویق نمودن
1702,تشویق کردن
1703,تشویق کندن
1704,تشکر کردن
1705,تشکل یافتن
1706,تشکیل دادن
1707,تشکیل شدن
1708,تشکیل یافتن
1709,تشکیل‌نشده‌بودن
1710,تشکیک کردن
1711,تشکیک کندن
