,word
1252,امکان‌پذیر بودن
1253,امکان‌پذیر خواهد بودن
1254,امکان‌پذیر ساختن
1255,امکان‌پذیر نبودن
1256,امکان‌پذیر نخواهد بودن
1257,امکان‌پذیر کردن
1258,امید برن
1259,امید بستن
1260,امید داشتن
1261,امید رفتن
1262,امید رون
1263,امید روین
1264,امید نداشتن
1265,امیدوار باشدن
1266,امیدوار باشمن
1267,امیدوار باشندن
1268,امیدوار باشیدن
1269,امیدوار باشیمن
1270,امیدوار بودن
1271,امیدوار شدن
1272,امیدوار کردن
1273,امیدوار کندن
1274,امیدواری داشتن
1275,امین بودن
1276,انبار کردن
1277,انباشته شدن
1278,انباشته کردن
1279,انباشته کندن
1280,انبوه شدن
1281,انتخاب بکندن
1282,انتخاب خواهد شدن
1283,انتخاب خواهد نمودن
1284,انتخاب خواهد کردن
1285,انتخاب خواهم کردن
1286,انتخاب خواهند شدن
1287,انتخاب خواهند کردن
1288,انتخاب خواهید کردن
1289,انتخاب خواهیم کردن
1290,انتخاب شدن
1291,انتخاب شدیدن
1292,انتخاب شومن
1293,انتخاب نخواهد شدن
1294,انتخاب نشدن
1295,انتخاب نمایدن
1296,انتخاب نمودن
1297,انتخاب نکندن
1298,انتخاب کردن
1299,انتخاب کردین
1300,انتخاب کن
1301,انتخاب کندن
1302,انتخاب کنین
1303,انتساب دادن
1304,انتشار خواهد یافتن
1305,انتشار دادن
1306,انتشار یافتن
1307,انتصاب شدن
1308,انتظار برن
1309,انتظار دارین
1310,انتظار داشتن
1311,انتظار رفتن
1312,انتظار رودن
1313,انتظار رون
1314,انتظار ندارین
1315,انتظار کشیدن
1316,انتظام بخشین
1317,انتقاد کردن
1318,انتقاد کندن
1319,انتقال دادن
1320,انتقال یافتن
1321,انتقام جوین
1322,انتقام خواهم گرفتن
1323,انتقام گرفتن
1324,انتگرال گرفتن
1325,انتگرال گیرن
1326,انجام بدن
1327,انجام بدهین
1328,انجام بشودن
1329,انجام خواهد دادن
1330,انجام خواهد شدن
1331,انجام خواهد پذیرفتن
1332,انجام خواهد گرفتن
1333,انجام خواهم دادن
1334,انجام خواهند دادن
1335,انجام خواهند شدن
1336,انجام خواهید دادن
1337,انجام خواهیم دادن
1338,انجام دادن
1339,انجام دن
1340,انجام دهمن
1341,انجام شدن
1342,انجام نخواهد شدن
1343,انجام ندادن
1344,انجام پذیرفتن
1345,انجام گرفتن
1346,انجام یافتن
1347,انجمن شدن
1348,انحراف داشتن
1349,انحصاری شدن
1350,اندازه باشدن
1351,اندازه باشندن
1352,اندازه بودن
1353,اندازه زن
1354,اندازه کردن
1355,اندازه گرفتن
1356,اندرز دادن
1357,اندود کردن
1358,اندوه برن
1359,اندوه داشتن
1360,اندوه کشیدن
1361,اندوهناک باشدن
1362,اندوهگین بودن
1363,اندوهگین شدن
1364,اندوهگین کندن
1365,اندک باشدن
1366,اندک بودن
1367,اندک شدن
1368,اندیشه کردن
1369,اندیشه کن
1370,اندیشه کندن
1371,انرژی دادن
1372,انرژی گرفتن
1373,انرژی گیرن
1374,انس داشتن
1375,انس گرفتن
1376,انسجام بخشین
1377,انصاف دادن
1378,انصاف داشتن
1379,انصراف دادن
1380,انطباق دادن
1381,انطباق داشتن
1382,انعطاف داشتن
1383,انعطاف‌پذیر باشدن
1384,انعطاف‌پذیر باشندن
1385,انعطاف‌پذیر باشیدن
1386,انعطاف‌پذیر بودن
1387,انعطاف‌پذیری داشتن
1388,انعکاس دادن
1389,انعکاس یافتن
1390,انفاق کردن
1391,انفاق کندن
1392,انفاق کنین
1393,انقراض یافتن
1394,انقلاب کردن
1395,انقلاب کندن
1396,انکار کردن
1397,انکار کندن
1398,انگ زدن
1399,انگار کن
1400,انگیزه دادن
1401,اهانت نمایدن
1402,اهانت نمودن
1403,اهانت کردن
1404,اهانت کندن
1405,اهتمام داشتن
1406,اهتمام ورزیدن
1407,اهدا کردن
1408,اهدا کندن
1409,اهلی کردن
1410,اهمیت دادن
1411,اهمیت داشتن
1412,اهمیت ندادن
1413,اهمیت یافتن
1414,اوت شدن
1415,اوج گرفتن
1416,اولتیماتوم دادن
1417,اولویت دادن
1418,اولویت دارن
1419,اولویت داشتن
1420,اوکی دادن
1421,اکتفا کردن
1422,اکتفا کندن
1423,اکران خواهد شدن
1424,اکران شدن
1425,اکراه داشتن
1426,اکسید شدن
1427,اکسید کردن
1428,اکسیده شدن
1429,ایثار کردن
1430,ایجاب کردن
1431,ایجاب کندن
1432,ایجاد بکندن
1433,ایجاد خواهد شدن
1434,ایجاد خواهد کردن
1435,ایجاد خواهند نمودن
1436,ایجاد خواهند کردن
1437,ایجاد خواهیم کردن
1438,ایجاد شدن
1439,ایجاد نخواهد شدن
1440,ایجاد نخواهد کردن
1441,ایجاد نخواهند کردن
1442,ایجاد نمان
1443,ایجاد نمایدن
1444,ایجاد نمودن
1445,ایجاد نکندن
1446,ایجاد کردن
1447,ایجاد کن
1448,ایجاد کندن
1449,ایراد داشتن
1450,ایراد شدن
1451,ایراد فرمودن
1452,ایراد کردن
1453,ایراد کندن
1454,ایراد گرفتن
1455,ایزوله کردن
1456,ایستا بودن
1457,ایستاده باشدن
1458,ایستاده باشمن
1459,ایستاده باشندن
1460,ایستاده باشیدن
1461,ایستاده باشیمن
1462,ایستاده باشین
1463,ایستاده بودن
1464,ایستادگی کردن
1465,ایستادگی کندن
1466,ایفا خواهد کردن
1467,ایفا خواهند کردن
1468,ایفا کردن
1469,ایفا کندن
1470,ایمان آوردن
1471,ایمان دارین
1472,ایمان داشتن
1473,ایمن باشندن
1474,ایمن بودن
1475,ایمن خواهد بودن
1476,ایمن داشتن
1477,ایمن شدن
1478,ایمن کردن
1479,ایمن گشتن
1480,ایمیل زدن
1481,ایمیل کردن
1482,با خود داشتن
1483,باارزش بودن
1484,بااهمیت باشدن
1485,بااهمیت بودن
1486,باب بودن
1487,باب شدن
1488,باب کردین
1489,باج دادن
1490,باج گرفتن
1491,باخبر باشدن
1492,باخبر بودن
1493,باخبر ساختن
1494,باخبر شدن
1495,باخبر کردن
1496,باخدا بودن
1497,باد آمدن
1498,باد آوردن
1499,باد بدن
1500,باد خواهی دادن
1501,باد دادن
1502,باد داشتن
1503,باد دن
1504,باد وزیدن
1505,باد کردن
1506,باده خوردن
1507,باده نوشن
1508,بار آمدن
1509,بار برن
1510,بار بستن
1511,بار دارن
1512,بار داشتن
1513,بار دن
1514,بار زدن
1515,بار زن
1516,بار کردن
1517,بار کردین
1518,بار کن
1519,بار کندن
1520,بار گذاشتن
1521,بار گرفتن
1522,بار گیرن
1523,بار یافتن
1524,باران آمدن
1525,باران باریدن
1526,باران زدن
1527,باران نخواهد آمدن
1528,باران گرفتن
1529,باردار بودن
1530,باردار خواهد شدن
1531,باردار شدن
1532,باردار کردن
1533,بارش کردن
1534,بارور ساختن
1535,بارور شدن
1536,بارور کردن
1537,بارگذاری کردن
1538,باریک شدن
1539,باز ایستادن
1540,باز بشودن
1541,باز بماندن
1542,باز بکندن
1543,باز خواهد شدن
1544,باز خواهد ماندن
1545,باز خواهد کردن
1546,باز دارن
1547,باز داشتن
1548,باز شدن
1549,باز شون
1550,باز ماندن
1551,باز مانندن
1552,باز نخواهد ایستادن
1553,باز نشدن
1554,باز نکردن
1555,باز نکندن
1556,باز کردن
1557,باز کردین
1558,باز کن
1559,باز کندن
1560,باز کنین
1561,باز گردن
1562,باز گردیدن
1563,باز گردین
1564,باز گشتن
1565,باز گفتن
1566,باز گون
1567,باز یافتن
1568,بازار داشتن
1569,بازبینی کردن
1570,بازتاب دادن
1571,بازتاب داشتن
1572,بازتاب یافتن
1573,بازخواست خواهد کردن
1574,بازخواست کردن
1575,بازخواست کندن
1576,بازخوانی کردن
1577,بازداشت شدن
1578,بازداشت کردن
1579,بازداشت کندن
1580,بازدهی داشتن
1581,بازدید نمودن
1582,بازدید کردن
1583,بازرسی کردن
1584,بازرسی کندن
1585,بازرگانی کردن
1586,بازسازی شدن
1587,بازسازی کردن
1588,بازسازی کندن
1589,بازنشست شدن
1590,بازنشسته شدن
1591,بازنمایی کردن
1592,بازنویسی کردن
1593,بازنویسی کنین
1594,بازنگری کردن
1595,بازنگری کندن
1596,بازپس گرفتن
1597,بازگو شدن
1598,بازگو کردن
1599,بازگو کندن
1600,بازی بکندن
1601,بازی خواهد کردن
1602,بازی خواهم کردن
1603,بازی خواهید کردن
1604,بازی خوردن
1605,بازی دادن
1606,بازی نخواهد کردن
1607,بازی نکردن
1608,بازی نکندن
1609,بازی کردن
1610,بازی کردین
1611,بازی کن
1612,بازی کندن
1613,بازی کنین
1614,بازیابی کردن
1615,بازیابی کندن
1616,بازیافت کردن
1617,باسواد بودن
1618,باطل خواهد شدن
1619,باطل شدن
1620,باطل کردن
1621,باطل کندن
1622,باعث بشودن
1623,باعث خواهد شدن
1624,باعث شدن
1625,باعث شدیدن
1626,باعث شستن
1627,باعث نخواهد شدن
1628,باعث گردیدن
1629,باعث گشتن
1630,باقی بماندن
1631,باقی خواهد ماندن
1632,باقی خواهند ماندن
1633,باقی خواهی ماندن
1634,باقی ماندن
1635,باقی نخواهد ماندن
1636,باقی نخواهد گذاشتن
1637,باقی نماندن
1638,باقی گذاردن
1639,باقی گذاشتن
1640,بال بزندن
1641,بال زدن
1642,بالا آمدن
1643,بالا آوردن
1644,بالا انداختن
1645,بالا ببرن
1646,بالا بردن
1647,بالا برن
1648,بالا برون
1649,بالا برین
1650,بالا خواهد آمدن
1651,بالا خواهد بردن
1652,بالا خواهد رفتن
1653,بالا دادن
1654,بالا رستن
1655,بالا رفتن
1656,بالا رودن
1657,بالا رون
1658,بالا روندن
1659,بالا روین
1660,بالا زدن
1661,بالا نزدن
1662,بالا کشیدن
1663,بالا گرفتن
1664,بالاتر باشدن
1665,بالاتر بودن
1666,بالاتر خواهد بودن
1667,بالغ باشدن
1668,بالغ بودن
1669,بالغ شدن
1670,بانگ زدن
1671,باهوش باشندن
1672,باهوش بودن
1673,باور داشتن
1674,باور نخواهم کردن
1675,باور ندارین
1676,باور نکردن
1677,باور نکندن
1678,باور کردن
1679,باور کردین
1680,باور کن
1681,باور کندن
1682,باور کنین
1683,باک داشتن
1684,بایگانی کردن
1685,بایگانی کندن
1686,بت پرستیدن
1687,بحث خواهم کردن
1688,بحث خواهیم کردن
1689,بحث داشتن
1690,بحث کردن
1691,بحث کندن
1692,بحث کنین
